TEAM_ID,season_start_year,season,TEAM_NAME,OFF_RATING,DEF_RATING,NET_RATING,PACE,AST_RATIO,TM_TOV_PCT,EFG_PCT,FF_EFG_PCT,FTA_RATE,FF_TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,CLUTCH_NET_RATING,CONFERENCE,CONF_RANK,WINS,LOSSES,WinPCT,made_playoff_bracket,target_a_top10_conf,target_b_made_bracket,OFF_RATING_PCTILE,DEF_RATING_PCTILE,NET_RATING_PCTILE,PACE_PCTILE,AST_RATIO_PCTILE,TM_TOV_PCT_PCTILE,EFG_PCT_PCTILE,FF_EFG_PCT_PCTILE,FTA_RATE_PCTILE,FF_TM_TOV_PCT_PCTILE,OREB_PCT_PCTILE,OPP_EFG_PCT_PCTILE,OPP_FTA_RATE_PCTILE,OPP_TOV_PCT_PCTILE,OPP_OREB_PCT_PCTILE,CLUTCH_NET_RATING_PCTILE,LEAGUE_RANK,is_bottom_n,NEXT_OFF_RATING_PCTILE,NEXT_DEF_RATING_PCTILE,NEXT_NET_RATING_PCTILE,NEXT_PACE_PCTILE,NEXT_AST_RATIO_PCTILE,NEXT_TM_TOV_PCT_PCTILE,NEXT_EFG_PCT_PCTILE,NEXT_FF_EFG_PCT_PCTILE,NEXT_FTA_RATE_PCTILE,NEXT_FF_TM_TOV_PCT_PCTILE,NEXT_OREB_PCT_PCTILE,NEXT_OPP_EFG_PCT_PCTILE,NEXT_OPP_FTA_RATE_PCTILE,NEXT_OPP_TOV_PCT_PCTILE,NEXT_OPP_OREB_PCT_PCTILE,NEXT_CLUTCH_NET_RATING_PCTILE,NEXT_target_a_top10_conf,NEXT_target_b_made_bracket,DELTA_OFF_RATING_PCTILE,DELTA_DEF_RATING_PCTILE,DELTA_NET_RATING_PCTILE,DELTA_PACE_PCTILE,DELTA_AST_RATIO_PCTILE,DELTA_TM_TOV_PCT_PCTILE,DELTA_EFG_PCT_PCTILE,DELTA_FF_EFG_PCT_PCTILE,DELTA_FTA_RATE_PCTILE,DELTA_FF_TM_TOV_PCT_PCTILE,DELTA_OREB_PCT_PCTILE,DELTA_OPP_EFG_PCT_PCTILE,DELTA_OPP_FTA_RATE_PCTILE,DELTA_OPP_TOV_PCT_PCTILE,DELTA_OPP_OREB_PCT_PCTILE,DELTA_CLUTCH_NET_RATING_PCTILE,ROOKIES_on_roster_count,ROOKIES_best_pick_on_roster,ROOKIES_max_minutes,ROOKIES_total_minutes,ROOKIES_avg_minutes_per_game,ROOKIES_max_minutes_per_game,CURRENT_ROOKIES_on_roster_count,CURRENT_ROOKIES_avg_minutes_per_game,CURRENT_ROOKIES_max_minutes_per_game,star_added,ROSTER_pct_min_early_career,ROSTER_pct_min_mid_career,ROSTER_pct_min_rookie,ROSTER_pct_min_veteran,ROSTER_pct_min_drafted_non_lottery,ROSTER_pct_min_lottery,ROSTER_pct_min_undrafted,ROSTER_avg_height_in,ROSTER_avg_age_top5,ROSTER_continuity_pct
1610612759,2018,2018-19,San Antonio Spurs,112.2,110.6,1.6,98.88,18.1,0.122,0.534,0.534,0.237,0.122,0.246,0.528,0.225,0.122,0.256,1.2,West,7,48,34,0.585,True,True,True,0.8275862068965517,0.6551724137931034,0.6206896551724138,0.27586206896551724,0.6206896551724138,0.0,0.7931034482758621,0.7931034482758621,0.20689655172413793,0.0,0.034482758620689655,0.6551724137931034,0.034482758620689655,0.0,0.13793103448275862,0.5517241379310345,11,False,0.6551724137931034,0.7931034482758621,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.0,0.4482758620689655,0.4482758620689655,0.4827586206896552,0.0,0.0,0.7586206896551724,0.3793103448275862,0.13793103448275862,0.10344827586206896,0.3448275862068966,False,False,-0.1724137931034483,0.13793103448275867,-0.13793103448275862,0.27586206896551724,0.0,0.0,-0.3448275862068966,-0.3448275862068966,0.27586206896551724,0.0,-0.034482758620689655,0.10344827586206895,0.3448275862068965,0.13793103448275862,-0.034482758620689655,-0.2068965517241379,3,19.0,300.5966666666667,426.7516666666667,13.629388987918398,17.6821568627451,2,5.9722430696416495,5.0151724137931035,False,0.27179785438038406,0.32043120866093855,0.019340221582974916,0.3884307153757025,0.10224517525703851,0.06534856926314363,0.8324062554798178,,29.8,0.6207452115859043
1610612761,2024,2024-25,Toronto Raptors,109.6,113.6,-4.1,100.62,19.6,0.152,0.522,0.522,0.232,0.152,0.311,0.541,0.286,0.149,0.304,-16.3,East,11,30,52,0.366,False,False,False,0.13793103448275862,0.4827586206896552,0.20689655172413793,0.7241379310344828,0.6896551724137931,0.8275862068965517,0.20689655172413793,0.20689655172413793,0.1724137931034483,0.8275862068965517,0.7931034482758621,0.4482758620689655,0.9655172413793104,0.6551724137931034,0.7931034482758621,0.034482758620689655,24,True,0.5172413793103449,0.13793103448275862,0.6551724137931034,0.27586206896551724,1.0,0.20689655172413793,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.20689655172413793,0.4827586206896552,0.20689655172413793,0.7586206896551724,0.896551724137931,0.5172413793103449,0.7586206896551724,True,True,0.37931034482758624,-0.3448275862068966,0.4482758620689655,-0.4482758620689655,0.31034482758620685,-0.6206896551724138,0.27586206896551724,0.27586206896551724,0.3103448275862069,-0.6206896551724138,-0.3103448275862069,-0.2413793103448276,-0.206896551724138,0.24137931034482762,-0.27586206896551724,0.7241379310344828,2,9.0,1245.6,1391.215,14.091859267734552,21.852631578947367,4,16.44434378815629,19.557666666666666,False,0.45329326759944555,0.1573530793692973,0.20857243738469874,0.18078121564655844,0.26567039991015967,0.5155316561529582,0.21879794393688215,,24.6,0.593060603684437
1610612740,2018,2018-19,New Orleans Pelicans,110.7,112.0,-1.3,103.89,18.6,0.142,0.529,0.529,0.254,0.142,0.285,0.532,0.253,0.13,0.271,-8.7,West,13,33,49,0.402,False,False,False,0.6206896551724138,0.7241379310344828,0.3448275862068966,0.9655172413793104,0.7931034482758621,0.6896551724137931,0.6206896551724138,0.6206896551724138,0.3793103448275862,0.6896551724137931,0.7931034482758621,0.6896551724137931,0.4482758620689655,0.20689655172413793,0.4482758620689655,0.13793103448275862,22,True,0.5172413793103449,0.6896551724137931,0.3448275862068966,0.896551724137931,0.7931034482758621,0.9655172413793104,0.8275862068965517,0.8275862068965517,0.3103448275862069,0.9655172413793104,0.896551724137931,0.5172413793103449,0.5517241379310345,0.3448275862068966,0.5862068965517241,0.034482758620689655,False,False,-0.10344827586206895,-0.03448275862068961,0.0,-0.06896551724137934,0.0,0.27586206896551724,0.2068965517241379,0.2068965517241379,-0.06896551724137928,0.27586206896551724,0.10344827586206895,-0.1724137931034483,0.10344827586206895,0.13793103448275865,0.13793103448275856,-0.10344827586206896,3,1.0,1079.715,2338.66,19.09335555801812,16.870546875,0,,,False,0.48735603556473256,0.5025554109234385,0.0,0.01008855351182892,0.10932325848893397,0.0,0.8906767415110661,,27.6,0.5411375309635456
1610612739,2017,2017-18,Cleveland Cavaliers,112.0,111.1,1.0,98.72,17.5,0.139,0.547,0.547,0.275,0.139,0.243,0.54,0.219,0.136,0.27,15.3,East,4,50,32,0.61,True,True,True,0.8620689655172413,0.9655172413793104,0.5517241379310345,0.7241379310344828,0.6896551724137931,0.2413793103448276,0.9310344827586207,0.9310344827586207,0.7586206896551724,0.2413793103448276,0.06896551724137931,0.9310344827586207,0.034482758620689655,0.13793103448275862,0.5172413793103449,0.9310344827586207,6,False,0.1724137931034483,1.0,0.0,0.034482758620689655,0.034482758620689655,0.41379310344827586,0.034482758620689655,0.034482758620689655,0.1724137931034483,0.41379310344827586,0.6896551724137931,1.0,0.10344827586206896,0.13793103448275862,0.3448275862068966,0.06896551724137931,False,False,-0.689655172413793,0.03448275862068961,-0.5517241379310345,-0.6896551724137931,-0.6551724137931035,0.17241379310344826,-0.896551724137931,-0.896551724137931,-0.5862068965517241,0.17241379310344826,0.6206896551724138,0.06896551724137934,0.06896551724137931,0.0,-0.1724137931034483,-0.8620689655172413,1,8.0,2605.0233333333335,2605.0233333333335,31.76857723577236,31.76857723577236,0,,,False,0.20072791116766464,0.23612257935899603,0.0,0.5631495094733392,0.010571769008031464,0.0,0.9894282309919684,,30.8,0.47208092061501544
1610612750,2018,2018-19,Minnesota Timberwolves,110.6,112.2,-1.6,100.88,17.4,0.129,0.511,0.511,0.267,0.129,0.292,0.538,0.247,0.145,0.291,-15.5,West,11,36,46,0.439,False,False,False,0.5862068965517241,0.7931034482758621,0.2413793103448276,0.5862068965517241,0.41379310344827586,0.13793103448275862,0.1724137931034483,0.1724137931034483,0.7241379310344828,0.13793103448275862,0.896551724137931,0.7931034482758621,0.27586206896551724,0.6896551724137931,0.896551724137931,0.0,21,True,0.20689655172413793,0.6551724137931034,0.20689655172413793,0.9310344827586207,0.13793103448275862,0.5517241379310345,0.13793103448275862,0.13793103448275862,0.8620689655172413,0.5517241379310345,0.41379310344827586,0.6551724137931034,0.7241379310344828,0.5862068965517241,0.5172413793103449,0.4482758620689655,False,False,-0.3793103448275862,-0.13793103448275867,-0.03448275862068967,0.3448275862068966,-0.27586206896551724,0.41379310344827586,-0.03448275862068967,-0.03448275862068967,0.13793103448275856,0.41379310344827586,-0.4827586206896552,-0.13793103448275867,0.4482758620689655,-0.10344827586206906,-0.3793103448275862,0.4482758620689655,2,6.0,1505.6066666666666,1656.8083333333332,16.989314814814815,23.898518518518518,2,20.26238138138138,23.745540540540542,True,0.44796642118454927,0.2209115252718575,0.11201152878169435,0.21911052476189888,0.11201152878169436,0.0,0.8879884712183057,,25.2,0.5956762113582449
1610612737,2016,2016-17,Atlanta Hawks,104.5,105.2,-0.7,97.76,17.4,0.16,0.504,0.504,0.295,0.16,0.282,0.507,0.232,0.156,0.283,12.0,East,5,43,39,0.524,True,True,True,0.10344827586206896,0.10344827586206896,0.3793103448275862,0.6551724137931034,0.6551724137931034,0.9310344827586207,0.3448275862068966,0.3448275862068966,0.8620689655172413,0.9310344827586207,0.5517241379310345,0.2413793103448276,0.10344827586206896,0.9655172413793104,0.5862068965517241,0.8620689655172413,11,False,0.13793103448275862,0.7931034482758621,0.13793103448275862,0.7586206896551724,0.7586206896551724,0.9655172413793104,0.27586206896551724,0.27586206896551724,0.2413793103448276,0.9655172413793104,0.3793103448275862,0.8275862068965517,0.3103448275862069,0.7931034482758621,0.8620689655172413,0.1724137931034483,False,False,0.034482758620689655,0.6896551724137931,-0.24137931034482757,0.10344827586206895,0.10344827586206895,0.034482758620689724,-0.06896551724137934,-0.06896551724137934,-0.6206896551724137,0.034482758620689724,-0.1724137931034483,0.5862068965517241,0.20689655172413796,-0.1724137931034483,0.27586206896551724,-0.689655172413793,2,19.0,1784.62,2758.83,20.756546814671815,24.116486486486487,2,13.195460154623849,16.634604519774012,False,0.279702373996,0.2675172938631639,0.06393486895624982,0.3888454631845862,0.017529607079551732,0.04640526187669809,0.9360651310437501,,28.2,0.0
1610612765,2020,2020-21,Detroit Pistons,107.6,112.2,-4.5,98.19,17.8,0.151,0.519,0.519,0.273,0.151,0.267,0.541,0.257,0.141,0.275,-17.7,East,15,20,52,0.278,False,False,False,0.13793103448275862,0.6206896551724138,0.1724137931034483,0.2413793103448276,0.41379310344827586,0.8620689655172413,0.13793103448275862,0.13793103448275862,0.8620689655172413,0.8620689655172413,0.4827586206896552,0.5517241379310345,0.6206896551724138,0.5517241379310345,0.7931034482758621,0.0,29,True,0.06896551724137931,0.7931034482758621,0.13793103448275862,0.5862068965517241,0.1724137931034483,0.6551724137931034,0.0,0.0,0.5172413793103449,0.6551724137931034,0.5862068965517241,0.7241379310344828,1.0,0.7931034482758621,0.8620689655172413,0.06896551724137931,False,False,-0.06896551724137931,0.1724137931034483,-0.03448275862068967,0.34482758620689646,-0.24137931034482757,-0.2068965517241379,-0.13793103448275862,-0.13793103448275862,-0.34482758620689646,-0.2068965517241379,0.1034482758620689,0.1724137931034483,0.3793103448275862,0.24137931034482762,0.06896551724137923,0.06896551724137931,3,1.0,2088.055,2860.2766666666666,21.650806377923974,32.625859375,4,22.67649215214932,27.271666666666665,False,0.34679370061427534,0.20992875898833427,0.29135753285321586,0.1519200075441745,0.43031850435731556,0.1603538500252397,0.40932764561744484,,24.8,0.052592477913370086
1610612751,2017,2017-18,Brooklyn Nets,106.1,109.7,-3.6,99.66,17.3,0.151,0.514,0.514,0.26,0.151,0.251,0.517,0.262,0.123,0.269,-8.1,East,12,28,54,0.341,False,False,False,0.27586206896551724,0.6896551724137931,0.20689655172413793,0.8275862068965517,0.5517241379310345,0.7241379310344828,0.41379310344827586,0.41379310344827586,0.6206896551724138,0.7241379310344828,0.20689655172413793,0.3448275862068966,0.7241379310344828,0.0,0.4482758620689655,0.13793103448275862,23,True,0.3793103448275862,0.4482758620689655,0.5172413793103449,0.6551724137931034,0.2413793103448276,0.8275862068965517,0.41379310344827586,0.41379310344827586,0.8620689655172413,0.8275862068965517,0.6896551724137931,0.1724137931034483,0.27586206896551724,0.27586206896551724,0.7586206896551724,0.5862068965517241,True,True,0.10344827586206895,-0.24137931034482762,0.31034482758620696,-0.1724137931034483,-0.31034482758620685,0.10344827586206895,0.0,0.0,0.2413793103448275,0.10344827586206895,0.48275862068965525,-0.1724137931034483,-0.4482758620689655,0.27586206896551724,0.31034482758620685,0.44827586206896547,2,29.0,1293.75,1333.0383333333334,12.450542328042328,20.535714285714285,1,20.015486111111112,20.015486111111112,False,0.35791537559567693,0.28124294777648956,0.15325365918391745,0.20758801744391608,0.1763756301814202,0.0,0.8236243698185797,,26.2,0.48739569669155974
1610612766,2018,2018-19,Charlotte Hornets,110.7,112.0,-1.3,99.18,17.0,0.122,0.514,0.514,0.257,0.122,0.268,0.538,0.227,0.135,0.269,-2.8,East,9,39,43,0.476,False,True,False,0.6206896551724138,0.7241379310344828,0.3448275862068966,0.3103448275862069,0.27586206896551724,0.0,0.20689655172413793,0.20689655172413793,0.4827586206896552,0.0,0.41379310344827586,0.7931034482758621,0.06896551724137931,0.4482758620689655,0.3793103448275862,0.41379310344827586,17,False,0.06896551724137931,0.8275862068965517,0.10344827586206896,0.0,0.5172413793103449,0.7931034482758621,0.06896551724137931,0.06896551724137931,0.2413793103448276,0.7931034482758621,0.7241379310344828,0.8620689655172413,0.0,0.6896551724137931,1.0,0.8620689655172413,True,False,-0.5517241379310345,0.10344827586206895,-0.24137931034482762,-0.3103448275862069,0.24137931034482762,0.7931034482758621,-0.13793103448275862,-0.13793103448275862,-0.2413793103448276,0.7931034482758621,0.3103448275862069,0.06896551724137923,-0.06896551724137931,0.24137931034482762,0.6206896551724138,0.44827586206896547,3,12.0,1758.9916666666666,2955.008333333333,22.488730842911878,30.32744252873563,2,17.95094202898551,21.204166666666666,False,0.1917040936134027,0.546414564268252,0.11278850284764906,0.1490928392706963,0.06821062033094186,0.14045758255599225,0.7913317971130659,,28.0,0.7419026343150785
1610612744,2023,2023-24,Golden State Warriors,116.9,114.5,2.4,99.91,20.1,0.142,0.557,0.557,0.219,0.142,0.315,0.539,0.248,0.129,0.275,-0.2,West,10,46,36,0.561,False,True,False,0.7241379310344828,0.4827586206896552,0.5862068965517241,0.6206896551724138,0.8275862068965517,0.7241379310344828,0.5862068965517241,0.5862068965517241,0.034482758620689655,0.7241379310344828,0.896551724137931,0.27586206896551724,0.5517241379310345,0.20689655172413793,0.2413793103448276,0.4482758620689655,16,False,0.4827586206896552,0.20689655172413793,0.6896551724137931,0.4482758620689655,0.896551724137931,0.4482758620689655,0.3448275862068966,0.3448275862068966,0.5172413793103449,0.4482758620689655,0.896551724137931,0.4482758620689655,0.6551724137931034,0.896551724137931,0.2413793103448276,0.4482758620689655,True,True,-0.24137931034482757,-0.27586206896551724,0.10344827586206906,-0.1724137931034483,0.06896551724137934,-0.27586206896551724,-0.2413793103448275,-0.2413793103448275,0.4827586206896552,-0.27586206896551724,0.0,0.1724137931034483,0.10344827586206895,0.6896551724137931,0.0,0.0,1,52.0,685.7566666666667,685.7566666666667,16.327539682539683,16.327539682539683,2,21.611153616852146,26.598018018018017,False,0.1870764834425954,0.21780105900151286,0.15626348966212808,0.43885896789376366,0.16684711716254833,0.16067145738779626,0.6724814254496554,,28.2,0.6803086232980333
1610612740,2017,2017-18,New Orleans Pelicans,108.5,107.4,1.1,101.48,19.0,0.145,0.541,0.541,0.237,0.145,0.24,0.513,0.223,0.141,0.274,8.4,West,6,48,34,0.585,True,True,True,0.5862068965517241,0.4482758620689655,0.5862068965517241,1.0,0.9310344827586207,0.5172413793103449,0.896551724137931,0.896551724137931,0.27586206896551724,0.5172413793103449,0.034482758620689655,0.27586206896551724,0.10344827586206896,0.3103448275862069,0.6206896551724138,0.7931034482758621,8,False,0.6206896551724138,0.7241379310344828,0.3448275862068966,0.9655172413793104,0.7931034482758621,0.6896551724137931,0.6206896551724138,0.6206896551724138,0.3793103448275862,0.6896551724137931,0.7931034482758621,0.6896551724137931,0.4482758620689655,0.20689655172413793,0.4482758620689655,0.13793103448275862,False,False,0.034482758620689724,0.27586206896551724,-0.2413793103448275,-0.03448275862068961,-0.13793103448275856,0.1724137931034483,-0.27586206896551724,-0.27586206896551724,0.10344827586206895,0.1724137931034483,0.7586206896551725,0.4137931034482759,0.3448275862068966,-0.10344827586206898,-0.1724137931034483,-0.6551724137931034,0,,,0.0,,,0,,,False,0.17263562820282424,0.7077654361831321,0.0,0.1195989356140437,0.02966016027054845,0.0,0.9703398397294515,,27.4,0.5513004112957244
1610612758,2017,2017-18,Sacramento Kings,103.1,110.4,-7.3,95.5,16.6,0.143,0.502,0.502,0.194,0.143,0.264,0.542,0.26,0.149,0.269,5.6,West,12,27,55,0.329,False,False,False,0.034482758620689655,0.8620689655172413,0.034482758620689655,0.0,0.20689655172413793,0.41379310344827586,0.10344827586206896,0.10344827586206896,0.0,0.41379310344827586,0.4482758620689655,0.9655172413793104,0.6896551724137931,0.6896551724137931,0.4482758620689655,0.7241379310344828,24,True,0.4482758620689655,0.6896551724137931,0.41379310344827586,0.9310344827586207,0.4827586206896552,0.10344827586206896,0.4827586206896552,0.4827586206896552,0.27586206896551724,0.10344827586206896,0.41379310344827586,0.7241379310344828,0.7586206896551724,0.8620689655172413,0.8620689655172413,0.4827586206896552,True,False,0.41379310344827586,-0.17241379310344818,0.3793103448275862,0.9310344827586207,0.27586206896551724,-0.3103448275862069,0.37931034482758624,0.37931034482758624,0.27586206896551724,-0.3103448275862069,-0.03448275862068967,-0.24137931034482762,0.06896551724137923,0.17241379310344818,0.4137931034482758,-0.24137931034482757,1,2.0,1567.495,1567.495,25.282177419354838,25.282177419354838,3,22.940264287485277,27.746986301369862,False,0.4302998127664335,0.09496724652990933,0.2501783252000323,0.2245546155036249,0.20192014765786642,0.21920057446559948,0.5788792778765341,,25.2,0.45003434795493225
1610612755,2022,2022-23,Philadelphia 76ers,117.0,112.7,4.4,97.44,18.6,0.139,0.563,0.563,0.3,0.139,0.258,0.541,0.277,0.145,0.279,16.6,East,3,54,28,0.659,True,True,True,0.896551724137931,0.2413793103448276,0.9310344827586207,0.10344827586206896,0.6551724137931034,0.4482758620689655,0.8275862068965517,0.8275862068965517,1.0,0.4482758620689655,0.13793103448275862,0.3793103448275862,0.7241379310344828,0.6206896551724138,0.4482758620689655,1.0,3,False,0.5517241379310345,0.3448275862068966,0.7241379310344828,0.41379310344827586,0.13793103448275862,0.034482758620689655,0.20689655172413793,0.20689655172413793,0.8275862068965517,0.034482758620689655,0.6896551724137931,0.2413793103448276,0.8620689655172413,0.896551724137931,0.8275862068965517,0.6551724137931034,True,True,-0.3448275862068966,0.10344827586206898,-0.2068965517241379,0.3103448275862069,-0.5172413793103448,-0.41379310344827586,-0.6206896551724138,-0.6206896551724138,-0.1724137931034483,-0.41379310344827586,0.5517241379310345,-0.1379310344827586,0.13793103448275856,0.27586206896551724,0.3793103448275862,-0.3448275862068966,0,,,0.0,,,0,,,False,0.22859244891395944,0.5598367021474105,4.877474689053122e-05,0.21152207419173952,0.4887971486597643,0.0,0.5112028513402357,,27.8,0.6205980004241829
1610612749,2019,2019-20,Milwaukee Bucks,111.9,102.5,9.4,105.51,18.0,0.142,0.552,0.552,0.271,0.142,0.241,0.489,0.226,0.133,0.225,14.8,East,1,56,17,0.767,True,True,True,0.7586206896551724,0.0,1.0,1.0,0.6551724137931034,0.3448275862068966,1.0,1.0,0.7586206896551724,0.3448275862068966,0.034482758620689655,0.0,0.10344827586206896,0.20689655172413793,0.0,0.896551724137931,1,False,0.8620689655172413,0.27586206896551724,0.896551724137931,0.9655172413793104,0.5172413793103449,0.3793103448275862,0.9655172413793104,0.9655172413793104,0.20689655172413793,0.3793103448275862,0.5517241379310345,0.41379310344827586,0.0,0.13793103448275862,0.06896551724137931,0.6206896551724138,True,True,0.10344827586206895,0.27586206896551724,-0.10344827586206895,-0.03448275862068961,-0.13793103448275856,0.03448275862068961,-0.03448275862068961,-0.03448275862068961,-0.5517241379310345,0.03448275862068961,0.5172413793103449,0.41379310344827586,-0.10344827586206896,-0.06896551724137931,0.06896551724137931,-0.27586206896551724,2,45.0,273.58666666666664,506.18499999999995,8.436416666666666,9.119555555555555,0,,,False,0.2558347854064265,0.2659859026418553,0.0,0.4781793119517182,0.15115555286554813,0.0,0.848844447134452,,29.6,0.7308627839847677
1610612751,2023,2023-24,Brooklyn Nets,112.4,115.4,-2.9,97.56,18.6,0.134,0.531,0.531,0.234,0.134,0.289,0.543,0.239,0.129,0.285,-5.9,East,11,32,50,0.39,False,False,False,0.2413793103448276,0.6551724137931034,0.27586206896551724,0.1724137931034483,0.3793103448275862,0.4482758620689655,0.1724137931034483,0.1724137931034483,0.3103448275862069,0.4482758620689655,0.6206896551724138,0.41379310344827586,0.41379310344827586,0.20689655172413793,0.6206896551724138,0.3448275862068966,22,True,0.06896551724137931,0.7586206896551724,0.13793103448275862,0.06896551724137931,0.3103448275862069,0.896551724137931,0.10344827586206896,0.10344827586206896,0.3448275862068966,0.896551724137931,0.4482758620689655,0.8275862068965517,0.9310344827586207,0.7931034482758621,0.7586206896551724,0.13793103448275862,False,False,-0.1724137931034483,0.10344827586206895,-0.13793103448275862,-0.10344827586206898,-0.06896551724137928,0.4482758620689655,-0.06896551724137932,-0.06896551724137932,0.03448275862068967,0.4482758620689655,-0.1724137931034483,0.41379310344827586,0.5172413793103448,0.5862068965517242,0.13793103448275856,-0.20689655172413796,0,,,0.0,,,3,14.508934951129087,15.454341085271317,False,0.23224887891830923,0.6170243767858472,0.053300177276406235,0.09742656701943728,0.39817811792569896,0.29565752961412395,0.306164352460177,,27.0,0.5971654072552138
1610612743,2025,2025-26,Denver Nuggets,121.2,116.0,5.2,99.49,20.3,0.128,0.577,0.577,0.294,0.128,0.286,0.543,0.254,0.117,0.283,-3.2,West,3,54,28,0.659,True,True,True,1.0,0.6896551724137931,0.7931034482758621,0.3448275862068966,0.9310344827586207,0.034482758620689655,1.0,1.0,0.896551724137931,0.034482758620689655,0.27586206896551724,0.4482758620689655,0.3793103448275862,0.0,0.06896551724137931,0.4482758620689655,5,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,,,0,,,False,0.3265483367831033,0.29725903693194644,0.0,0.3761926262849502,0.3797454537101068,0.20432096565043018,0.41593358063946295,,30.6,0.6079088848806601
1610612753,2025,2025-26,Orlando Magic,114.2,113.6,0.6,100.56,18.6,0.14,0.531,0.531,0.311,0.14,0.306,0.545,0.285,0.147,0.29,1.3,East,8,45,37,0.549,True,True,True,0.41379310344827586,0.41379310344827586,0.4482758620689655,0.5517241379310345,0.4482758620689655,0.3793103448275862,0.1724137931034483,0.1724137931034483,0.9655172413793104,0.3793103448275862,0.6206896551724138,0.5172413793103449,0.8620689655172413,0.5172413793103449,0.13793103448275862,0.5517241379310345,13,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0.0,,,2,11.850439684034317,12.835169491525424,False,0.36374847432117424,0.5397746496068845,0.06952974086480943,0.026947135207131916,0.4275988445019863,0.543650710167065,0.02875044533094858,,25.0,0.856844853077862
1610612764,2017,2017-18,Washington Wizards,108.1,107.7,0.4,97.67,18.4,0.148,0.525,0.525,0.254,0.148,0.274,0.522,0.279,0.151,0.268,-7.4,East,8,43,39,0.524,True,True,True,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.4827586206896552,0.896551724137931,0.6206896551724138,0.6206896551724138,0.6206896551724138,0.5172413793103449,0.6206896551724138,0.6206896551724138,0.4482758620689655,0.896551724137931,0.7241379310344828,0.41379310344827586,0.2413793103448276,17,False,0.5172413793103449,0.8620689655172413,0.1724137931034483,0.7241379310344828,0.7241379310344828,0.3103448275862069,0.7241379310344828,0.7241379310344828,0.6551724137931034,0.3103448275862069,0.1724137931034483,0.9655172413793104,0.5172413793103449,0.7931034482758621,0.9310344827586207,0.3103448275862069,False,False,0.0,0.37931034482758613,-0.3103448275862069,0.24137931034482757,-0.1724137931034483,-0.3103448275862069,0.10344827586206895,0.10344827586206895,0.13793103448275856,-0.3103448275862069,-0.4482758620689655,0.5172413793103449,-0.3793103448275862,0.06896551724137934,0.5172413793103448,0.06896551724137931,1,15.0,729.7366666666667,729.7366666666667,14.033397435897436,14.033397435897436,0,,,False,0.27525698707676943,0.4186971052795871,0.1114098183255988,0.19463608931804463,0.0,0.0,1.0,,26.8,0.8117769962333257
1610612745,2021,2021-22,Houston Rockets,108.1,116.4,-8.3,101.16,17.1,0.162,0.534,0.534,0.284,0.162,0.265,0.554,0.263,0.139,0.29,-5.6,West,15,20,62,0.244,False,False,False,0.13793103448275862,1.0,0.034482758620689655,0.9655172413793104,0.1724137931034483,1.0,0.4482758620689655,0.4482758620689655,1.0,1.0,0.3448275862068966,0.9655172413793104,0.8275862068965517,0.6206896551724138,0.8275862068965517,0.27586206896551724,30,True,0.10344827586206896,0.9655172413793104,0.034482758620689655,0.5517241379310345,0.0,1.0,0.0,0.0,0.7586206896551724,1.0,1.0,0.9310344827586207,0.6206896551724138,0.2413793103448276,0.27586206896551724,0.20689655172413793,False,False,-0.034482758620689655,-0.03448275862068961,0.0,-0.4137931034482759,-0.1724137931034483,0.0,-0.4482758620689655,-0.4482758620689655,-0.24137931034482762,0.0,0.6551724137931034,-0.034482758620689724,-0.2068965517241379,-0.3793103448275862,-0.5517241379310345,-0.06896551724137931,3,3.0,2450.5466666666666,4650.48,22.176512032453928,31.01957805907173,4,20.144871018406466,31.9063184079602,False,0.28642469480467053,0.3428975700466903,0.2838921289113467,0.08678560623729255,0.35234756174688825,0.11112325951072408,0.5365291787423877,,24.4,0.5198033449415046
